result_id,status,provider,model,example_id,output,score,weight,score_reason,input_tokens,output_tokens,latency_ms,ttft_ms,tps,num_llm_calls
1190,completed,SambaNova,gpt-oss-120b,189,PASS,1,1,,324,42,130.65099716186523,50.721168518066406,512.9499299030574,1
1191,completed,SambaNova,gpt-oss-120b,190,PASS,1,1,,324,42,241.09816551208496,160.2914333343506,507.38346787518293,1
1192,completed,SambaNova,gpt-oss-120b,191,PASS,1,1,,324,49,241.0569190979004,160.2914333343506,594.3132706528316,1
1193,completed,SambaNova,gpt-oss-120b,192,PASS,1,1,,323,48,312.41607666015625,193.40085983276367,394.90748538620875,1
1194,completed,SambaNova,gpt-oss-120b,193,PASS,1,1,,325,79,341.52984619140625,193.40085983276367,526.5681074138337,1
1195,completed,SambaNova,gpt-oss-120b,194,"FAIL
result mismatch (order_matters=False)
predicted: SELECT *
FROM airlines
WHERE Abbreviation = 'UAL'
gold: SELECT Airline FROM AIRLINES WHERE Abbreviation  =  ""UAL""",0,1,,325,100,341.8741226196289,193.40085983276367,666.7867206644164,1
1196,completed,SambaNova,gpt-oss-120b,195,PASS,1,1,,324,73,227.09250450134277,78.48715782165527,484.50477461751717,1
1197,completed,SambaNova,gpt-oss-120b,196,PASS,1,1,,326,73,227.13065147399902,78.48715782165527,484.3804342247087,1
1198,completed,SambaNova,gpt-oss-120b,197,PASS,1,1,,328,117,210.44254302978516,50.59814453125,725.7057556575124,1
1199,completed,SambaNova,gpt-oss-120b,198,PASS,1,1,,328,119,256.85644149780273,78.48715782165527,661.5488808837977,1
1200,completed,SambaNova,gpt-oss-120b,199,PASS,1,1,,329,70,318.87245178222656,199.06091690063477,575.9044825541365,1
1201,completed,SambaNova,gpt-oss-120b,200,PASS,1,1,,329,72,184.03887748718262,50.59814453125,532.071417978849,1
1202,completed,SambaNova,gpt-oss-120b,201,PASS,1,1,,328,76,318.93277168273926,199.06091690063477,625.6681364973477,1
1203,completed,SambaNova,gpt-oss-120b,202,PASS,1,1,,326,55,318.037748336792,199.06091690063477,453.8698782626121,1
1204,completed,SambaNova,gpt-oss-120b,203,PASS,1,1,,327,65,310.5578422546387,190.74153900146484,534.1510150314598,1
1205,completed,SambaNova,gpt-oss-120b,204,PASS,1,1,,328,65,310.59908866882324,190.74153900146484,533.9671983752355,1
1206,completed,SambaNova,gpt-oss-120b,205,PASS,1,1,,325,62,310.6567859649658,190.74153900146484,508.69261036143956,1
1207,completed,SambaNova,gpt-oss-120b,206,PASS,1,1,,326,65,310.62841415405273,190.74153900146484,533.8365848517029,1
1208,completed,SambaNova,gpt-oss-120b,207,PASS,1,1,,325,131,373.183012008667,162.35756874084473,616.6238665740851,1
1209,completed,SambaNova,gpt-oss-120b,208,PASS,1,1,,326,144,373.66580963134766,162.35756874084473,676.7365030221451,1
1210,completed,SambaNova,gpt-oss-120b,209,PASS,1,1,,325,140,385.66088676452637,173.73895645141602,655.9019153639754,1
1211,completed,SambaNova,gpt-oss-120b,210,PASS,1,1,,326,216,465.23499488830566,173.73895645141602,737.5743463029895,1
1212,completed,SambaNova,gpt-oss-120b,211,PASS,1,1,,335,227,493.76368522644043,175.86350440979004,710.9149778381095,1
1213,completed,SambaNova,gpt-oss-120b,212,PASS,1,1,,326,195,496.5541362762451,200.1020908355713,654.4060092809291,1
1214,completed,SambaNova,gpt-oss-120b,213,PASS,1,1,,329,148,466.0611152648926,200.1020908355713,552.7167213649684,1
1215,completed,SambaNova,gpt-oss-120b,214,"FAIL
result mismatch (order_matters=False)
predicted: SELECT COUNT(*) 
FROM flights AS f
JOIN airlines AS a ON f.Airline = a.uid
WHERE a.Airline = 'Jetblue Airways'
gold: SELECT count(*) FROM FLIGHTS AS T1 JOIN AIRLINES AS T2 ON T1.Airline  =  T2.uid WHERE T2.Airline = ""JetBlue Airways""",0,1,,326,183,496.6161251068115,200.1020908355713,613.7989402333417,1
1216,completed,SambaNova,gpt-oss-120b,215,PASS,1,1,,331,152,414.3998622894287,175.86350440979004,633.027188568847,1
1217,completed,SambaNova,gpt-oss-120b,216,PASS,1,1,,330,213,345.5028533935547,52.791595458984375,724.2632261427688,1
1218,completed,SambaNova,gpt-oss-120b,217,PASS,1,1,,332,151,292.1593189239502,52.791595458984375,626.6509027561278,1
1219,completed,SambaNova,gpt-oss-120b,218,PASS,1,1,,330,211,431.5824508666992,77.57306098937988,593.2046041851453,1
1220,completed,SambaNova,gpt-oss-120b,219,PASS,1,1,,330,226,432.7220916748047,77.57306098937988,633.536855121801,1
1221,completed,SambaNova,gpt-oss-120b,220,PASS,1,1,,329,237,432.7559471130371,77.57306098937988,664.4464280799734,1
1222,completed,SambaNova,gpt-oss-120b,221,PASS,1,1,,326,182,402.6141166687012,77.57306098937988,556.8527324085817,1
1223,completed,SambaNova,gpt-oss-120b,222,PASS,1,1,,326,188,323.03380966186523,58.17365646362305,706.0329677451876,1
1224,completed,SambaNova,gpt-oss-120b,223,PASS,1,1,,326,155,466.4182662963867,200.63543319702148,579.4204170531426,1
1225,completed,SambaNova,gpt-oss-120b,224,PASS,1,1,,326,146,466.4919376373291,200.63543319702148,545.4070055771633,1
1226,completed,SambaNova,gpt-oss-120b,225,"FAIL
result mismatch (order_matters=True)
predicted: SELECT AirportCode
FROM (
    SELECT SourceAirport AS AirportCode FROM flights
    UNION ALL
    SELECT DestAirport FROM flights
) AS all_airports
GROUP BY AirportCode
ORDER BY COUNT(*) DESC
LIMIT 1
gold: SELECT T1.AirportCode FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport OR T1.AirportCode  =  T2.SourceAirport GROUP BY T1.AirportCode ORDER BY count(*) DESC LIMIT 1",0,1,,331,180,467.1363830566406,200.63543319702148,671.6673996632629,1
1227,completed,SambaNova,gpt-oss-120b,226,"FAIL
result mismatch (order_matters=True)
predicted: SELECT AirportCode
FROM (
    SELECT SourceAirport AS AirportCode FROM flights
    UNION ALL
    SELECT DestAirport FROM flights
) AS all_airports
GROUP BY AirportCode
ORDER BY COUNT(*) DESC
LIMIT 1
gold: SELECT T1.AirportCode FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport OR T1.AirportCode  =  T2.SourceAirport GROUP BY T1.AirportCode ORDER BY count(*) DESC LIMIT 1",0,1,,330,185,314.79883193969727,50.26555061340332,695.5646528764804,1
1228,completed,SambaNova,gpt-oss-120b,227,"FAIL
result mismatch (order_matters=True)
predicted: SELECT AirportCode
FROM (
    SELECT AirportCode, COUNT(*) AS flight_count
    FROM (
        SELECT SourceAirport AS AirportCode FROM flights
        UNION ALL
        SELECT DestAirport AS AirportCode FROM flights
    )
    GROUP BY AirportCode
)
ORDER BY flight_count ASC
LIMIT 1
gold: SELECT T1.AirportCode FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport OR T1.AirportCode  =  T2.SourceAirport GROUP BY T1.AirportCode ORDER BY count(*) LIMIT 1",0,1,,331,204,476.38940811157227,159.67440605163574,640.9547974667249,1
1229,completed,SambaNova,gpt-oss-120b,228,"FAIL
result mismatch (order_matters=True)
predicted: SELECT a.AirportCode
FROM airports a
LEFT JOIN (
    SELECT AirportCode, COUNT(*) AS cnt
    FROM (
        SELECT SourceAirport AS AirportCode FROM flights
        UNION ALL
        SELECT DestAirport FROM flights
    )
    GROUP BY AirportCode
) f ON a.AirportCode = f.AirportCode
ORDER BY COALESCE(f.cnt, 0) ASC
LIMIT 1
gold: SELECT T1.AirportCode FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport OR T1.AirportCode  =  T2.SourceAirport GROUP BY T1.AirportCode ORDER BY count(*) LIMIT 1",0,1,,328,364,553.8275241851807,51.17440223693848,722.1680004553475,1
1230,completed,SambaNova,gpt-oss-120b,229,"FAIL
result mismatch (order_matters=True)
predicted: SELECT a.Airline
FROM airlines a
JOIN (
    SELECT Airline, COUNT(*) AS cnt
    FROM flights
    GROUP BY Airline
) f ON a.uid = f.Airline
ORDER BY f.cnt DESC
LIMIT 1
gold: SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) DESC LIMIT 1",0,1,,325,307,581.7873477935791,159.67440605163574,724.9244686439195,1
1231,completed,SambaNova,gpt-oss-120b,230,"FAIL
result mismatch (order_matters=True)
predicted: SELECT a.Airline
FROM airlines a
JOIN flights f ON a.uid = f.Airline
GROUP BY a.uid
ORDER BY COUNT(*) DESC
LIMIT 1
gold: SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) DESC LIMIT 1",0,1,,324,205,368.7112331390381,51.17440223693848,642.4451595755065,1
1232,completed,SambaNova,gpt-oss-120b,231,"FAIL
result mismatch (order_matters=True)
predicted: SELECT a.Abbreviation, a.Country
FROM airlines a
JOIN (
    SELECT Airline, COUNT(*) AS cnt
    FROM flights
    GROUP BY Airline
) f ON a.uid = f.Airline
WHERE f.cnt = (
    SELECT MIN(cnt) FROM (
        SELECT Airline, COUNT(*) AS cnt
        FROM flights
        GROUP BY Airline
    )
)
gold: SELECT T1.Abbreviation ,  T1.Country FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) LIMIT 1",0,1,,333,341,732.3973178863525,202.09455490112305,641.1431803335145,1
1233,completed,SambaNova,gpt-oss-120b,232,"FAIL
result mismatch (order_matters=True)
predicted: SELECT a.Abbreviation, a.Country
FROM airlines a
LEFT JOIN flights f ON a.uid = f.Airline
GROUP BY a.uid, a.Abbreviation, a.Country
ORDER BY COUNT(f.FlightNo) ASC
LIMIT 1
gold: SELECT T1.Abbreviation ,  T1.Country FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline ORDER BY count(*) LIMIT 1",0,1,,338,341,732.33962059021,202.09455490112305,641.2129447317884,1
1234,completed,SambaNova,gpt-oss-120b,233,PASS,1,1,,332,224,586.1949920654297,202.09455490112305,580.5773137003937,1
1235,completed,SambaNova,gpt-oss-120b,234,PASS,1,1,,328,170,289.5545959472656,51.23424530029297,709.1295373693962,1
1236,completed,SambaNova,gpt-oss-120b,235,PASS,1,1,,331,192,346.2984561920166,52.4592399597168,650.0153466547555,1
1237,completed,SambaNova,gpt-oss-120b,236,PASS,1,1,,328,173,378.6897659301758,82.91029930114746,581.5143355293333,1
1238,completed,SambaNova,gpt-oss-120b,237,PASS,1,1,,335,287,525.4056453704834,82.91029930114746,646.3344813465808,1
1239,completed,SambaNova,gpt-oss-120b,238,PASS,1,1,,331,303,478.7757396697998,52.4592399597168,708.3938815536707,1
1240,completed,SambaNova,gpt-oss-120b,239,PASS,1,1,,336,268,524.7387886047363,82.91029930114746,604.306889356198,1
1241,completed,SambaNova,gpt-oss-120b,240,PASS,1,1,,331,268,524.8112678527832,82.91029930114746,604.2077727847326,1
1242,completed,SambaNova,gpt-oss-120b,241,"FAIL
result mismatch (order_matters=False)
predicted: SELECT *
FROM airlines
WHERE uid IN (
    SELECT Airline
    FROM flights
    GROUP BY Airline
    HAVING COUNT(*) >= 10
)
gold: SELECT T1.Airline FROM AIRLINES AS T1 JOIN FLIGHTS AS T2 ON T1.uid  =  T2.Airline GROUP BY T1.Airline HAVING count(*)  >  10",0,1,,328,164,376.24359130859375,80.7182788848877,551.5601985602526,1
1243,completed,SambaNova,gpt-oss-120b,242,PASS,1,1,,326,257,493.2525157928467,80.7182788848877,620.5545554686082,1
1244,completed,SambaNova,gpt-oss-120b,243,PASS,1,1,,328,233,369.3268299102783,50.99630355834961,728.8022379088884,1
1245,completed,SambaNova,gpt-oss-120b,244,PASS,1,1,,326,274,493.73674392700195,80.7182788848877,660.9873967067381,1
1246,completed,SambaNova,gpt-oss-120b,245,PASS,1,1,,327,190,317.3081874847412,52.56342887878418,713.8951531852813,1
1247,completed,SambaNova,gpt-oss-120b,246,PASS,1,1,,326,178,374.5908737182617,79.75292205810547,600.3297709923664,1
1248,completed,SambaNova,gpt-oss-120b,247,PASS,1,1,,330,76,185.1065158843994,52.56342887878418,565.8537287336803,1
1249,completed,SambaNova,gpt-oss-120b,248,PASS,1,1,,328,76,156.38279914855957,49.791812896728516,703.6242241234692,1
1250,completed,SambaNova,gpt-oss-120b,249,PASS,1,1,,330,108,286.5779399871826,79.75292205810547,517.3455371665513,1
1251,completed,SambaNova,gpt-oss-120b,250,PASS,1,1,,328,76,156.85415267944336,49.82328414916992,700.7324244854317,1
1252,completed,SambaNova,gpt-oss-120b,251,PASS,1,1,,331,186,375.1413822174072,79.75292205810547,626.2939313886205,1
1253,completed,SambaNova,gpt-oss-120b,252,PASS,1,1,,327,142,389.5089626312256,176.7258644104004,662.6466161032721,1
1254,completed,SambaNova,gpt-oss-120b,253,PASS,1,1,,330,145,377.84767150878906,166.20159149169922,680.3811343369666,1
1255,completed,SambaNova,gpt-oss-120b,254,PASS,1,1,,327,175,466.1247730255127,200.41847229003906,654.8583888239342,1
1256,completed,SambaNova,gpt-oss-120b,255,PASS,1,1,,333,117,407.78398513793945,200.41847229003906,559.3987081404628,1
1257,completed,SambaNova,gpt-oss-120b,256,PASS,1,1,,328,143,465.8069610595703,200.41847229003906,535.0646543050166,1
1258,completed,SambaNova,gpt-oss-120b,257,PASS,1,1,,332,154,384.8717212677002,172.1045970916748,719.096056745218,1
1259,completed,SambaNova,gpt-oss-120b,258,"FAIL
result mismatch (order_matters=False)
predicted: SELECT a.*
FROM airports a
WHERE NOT EXISTS (SELECT 1 FROM flights f WHERE f.SourceAirport = a.AirportCode)
  AND NOT EXISTS (SELECT 1 FROM flights f WHERE f.DestAirport = a.AirportCode)
gold: SELECT AirportName FROM Airports WHERE AirportCode NOT IN (SELECT SourceAirport FROM Flights UNION SELECT DestAirport FROM Flights)",0,1,,327,214,340.55542945861816,49.043893814086914,730.6743437410034,1
1260,completed,SambaNova,gpt-oss-120b,259,PASS,1,1,,375,39,283.53428840637207,194.3671703338623,426.1660668352968,1
1261,completed,SambaNova,gpt-oss-120b,260,PASS,1,1,,375,44,312.97945976257324,194.3671703338623,362.52567256822164,1
1262,completed,SambaNova,gpt-oss-120b,261,PASS,1,1,,379,79,313.05909156799316,194.3671703338623,657.1635136492376,1
1263,completed,SambaNova,gpt-oss-120b,262,PASS,1,1,,382,71,160.21728515625,53.8945198059082,658.3726426729454,1
1264,completed,SambaNova,gpt-oss-120b,263,PASS,1,1,,379,73,345.39103507995605,197.1108913421631,485.56737392512366,1
1265,completed,SambaNova,gpt-oss-120b,264,PASS,1,1,,378,73,345.34311294555664,197.1108913421631,485.72435345832844,1
1266,completed,SambaNova,gpt-oss-120b,265,PASS,1,1,,383,102,374.7529983520508,197.1108913421631,568.5588946227612,1
1267,completed,SambaNova,gpt-oss-120b,266,PASS,1,1,,383,124,354.5830249786377,168.49708557128906,660.9849212236755,1
1268,completed,SambaNova,gpt-oss-120b,267,PASS,1,1,,378,68,156.55994415283203,49.46613311767578,625.6197193132435,1
1269,completed,SambaNova,gpt-oss-120b,268,PASS,1,1,,378,67,340.1622772216797,191.85495376586914,445.021853689277,1
1270,completed,SambaNova,gpt-oss-120b,269,PASS,1,1,,386,107,398.7126350402832,191.85495376586914,512.4296054512092,1
1271,completed,SambaNova,gpt-oss-120b,270,PASS,1,1,,387,128,399.2750644683838,191.85495376586914,612.2839273870869,1
1272,completed,SambaNova,gpt-oss-120b,271,PASS,1,1,,381,90,184.87071990966797,51.49340629577637,667.2798963221164,1
1273,completed,SambaNova,gpt-oss-120b,272,PASS,1,1,,383,79,226.7308235168457,78.40776443481445,525.8791214443702,1
1274,completed,SambaNova,gpt-oss-120b,273,PASS,1,1,,387,82,256.34002685546875,78.40776443481445,455.22941650967033,1
1275,completed,SambaNova,gpt-oss-120b,274,PASS,1,1,,392,95,334.134578704834,175.37379264831543,592.0857557768463,1
1276,completed,SambaNova,gpt-oss-120b,275,PASS,1,1,,386,107,334.50841903686523,175.37379264831543,666.1026729731714,1
1277,completed,SambaNova,gpt-oss-120b,276,PASS,1,1,,385,92,382.69758224487305,204.7741413116455,511.4559358940859,1
1278,completed,SambaNova,gpt-oss-120b,277,PASS,1,1,,384,150,314.7087097167969,78.40776443481445,630.5518575991961,1
1279,completed,SambaNova,gpt-oss-120b,278,PASS,1,1,,384,192,314.1052722930908,49.32689666748047,721.3580019467638,1
1280,completed,SambaNova,gpt-oss-120b,279,PASS,1,1,,383,176,471.7550277709961,204.7741413116455,655.4776348255357,1
1281,completed,SambaNova,gpt-oss-120b,280,PASS,1,1,,382,161,470.8859920501709,204.7741413116455,601.2509384905667,1
1282,completed,SambaNova,gpt-oss-120b,281,PASS,1,1,,383,138,437.1769428253174,201.10797882080078,580.3388877386645,1
1283,completed,SambaNova,gpt-oss-120b,282,PASS,1,1,,382,136,437.2293949127197,201.10797882080078,571.7397525154868,1
1284,completed,SambaNova,gpt-oss-120b,283,PASS,1,1,,385,150,437.6955032348633,201.10797882080078,629.7880683650435,1
1285,completed,SambaNova,gpt-oss-120b,284,PASS,1,1,,382,152,319.66185569763184,82.66234397888184,637.1321143445789,1
1286,completed,SambaNova,gpt-oss-120b,285,PASS,1,1,,382,143,319.69618797302246,82.66234397888184,599.0705698698039,1
1287,completed,SambaNova,gpt-oss-120b,286,PASS,1,1,,381,126,318.9971446990967,82.66234397888184,528.910679337409,1
1288,completed,SambaNova,gpt-oss-120b,287,"FAIL
result mismatch (order_matters=False)
predicted: SELECT
    s.Name AS shop_name,
    COUNT(h.Employee_ID) AS employee_count
FROM shop s
LEFT JOIN hiring h ON s.Shop_ID = h.Shop_ID
GROUP BY s.Shop_ID, s.Name
gold: SELECT count(*) ,  t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t2.name",0,1,,386,160,458.3086967468262,192.98434257507324,599.2665109704714,1
1289,completed,SambaNova,gpt-oss-120b,288,"FAIL
result mismatch (order_matters=False)
predicted: SELECT s.Name AS shop_name,
       COUNT(h.Employee_ID) AS employee_count
FROM shop s
LEFT JOIN hiring h ON s.Shop_ID = h.Shop_ID
GROUP BY s.Shop_ID, s.Name
gold: SELECT count(*) ,  t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t2.name",0,1,,387,166,458.8921070098877,192.98434257507324,620.5159159256091,1
1290,completed,SambaNova,gpt-oss-120b,289,PASS,1,1,,378,58,131.5743923187256,51.85556411743164,715.0130187071015,1
1291,completed,SambaNova,gpt-oss-120b,290,PASS,1,1,,381,51,311.91086769104004,192.98434257507324,420.42765439622787,1
1292,completed,SambaNova,gpt-oss-120b,291,PASS,1,1,,377,50,311.9783401489258,192.98434257507324,411.7854765706867,1
1293,completed,SambaNova,gpt-oss-120b,292,PASS,1,1,,377,76,305.90200424194336,172.76763916015625,563.3406517838275,1
1294,completed,SambaNova,gpt-oss-120b,293,PASS,1,1,,391,189,438.19737434387207,172.76763916015625,708.2853768055669,1
1295,completed,SambaNova,gpt-oss-120b,294,PASS,1,1,,395,218,462.310791015625,170.65882682800293,744.0375058143004,1
1296,completed,SambaNova,gpt-oss-120b,295,PASS,1,1,,377,73,303.74765396118164,170.65882682800293,540.9920693639548,1
1297,completed,SambaNova,gpt-oss-120b,296,PASS,1,1,,377,68,274.6551036834717,167.37675666809082,624.5435529538313,1
1298,completed,SambaNova,gpt-oss-120b,297,PASS,1,1,,402,39,128.7233829498291,49.104928970336914,477.2762858443332,1
1299,completed,SambaNova,gpt-oss-120b,298,PASS,1,1,,401,41,128.77225875854492,49.104928970336914,502.08787097971265,1
1300,completed,SambaNova,gpt-oss-120b,299,PASS,1,1,,409,62,274.69801902770996,167.37675666809082,568.3869035717935,1
1301,completed,SambaNova,gpt-oss-120b,300,PASS,1,1,,408,72,348.9227294921875,200.5939483642578,478.666375197706,1
1302,completed,SambaNova,gpt-oss-120b,301,PASS,1,1,,416,95,339.48516845703125,191.11323356628418,633.5429949688021,1
1303,completed,SambaNova,gpt-oss-120b,302,PASS,1,1,,412,130,408.3137512207031,200.5939483642578,621.0288967448694,1
1304,completed,SambaNova,gpt-oss-120b,303,PASS,1,1,,413,102,407.83071517944336,200.5939483642578,487.3652564270709,1
1305,completed,SambaNova,gpt-oss-120b,304,PASS,1,1,,415,102,407.991886138916,200.86121559143066,487.61489417785396,1
1306,completed,SambaNova,gpt-oss-120b,305,PASS,1,1,,404,98,339.51854705810547,191.11323356628418,653.6154111850296,1
1307,completed,SambaNova,gpt-oss-120b,306,PASS,1,1,,405,73,338.84477615356445,191.11323356628418,487.3705285887891,1
1308,completed,SambaNova,gpt-oss-120b,307,PASS,1,1,,410,131,437.48974800109863,200.86121559143066,549.3842973041596,1
1309,completed,SambaNova,gpt-oss-120b,308,PASS,1,1,,407,213,344.64430809020996,51.383018493652344,722.9048207884867,1
1310,completed,SambaNova,gpt-oss-120b,309,"FAIL
result mismatch (order_matters=False)
predicted: SELECT
    t.Template_ID,
    COUNT(d.Document_ID) AS Document_Count
FROM
    Templates t
LEFT JOIN
    Documents d ON d.Template_ID = t.Template_ID
GROUP BY
    t.Template_ID
ORDER BY
    t.Template_ID
gold: SELECT template_id ,  count(*) FROM Documents GROUP BY template_id",0,1,,407,157,291.92304611206055,51.383018493652344,648.5407087733348,1
1311,completed,SambaNova,gpt-oss-120b,310,PASS,1,1,,415,97,258.64529609680176,81.37798309326172,541.5550017282818,1
1312,completed,SambaNova,gpt-oss-120b,311,"FAIL
result mismatch (order_matters=True)
predicted: SELECT t.Template_ID, t.Template_Type_Code
FROM Templates t
JOIN Documents d ON d.Template_ID = t.Template_ID
GROUP BY t.Template_ID, t.Template_Type_Code
ORDER BY COUNT(d.Document_ID) DESC
LIMIT 1
gold: SELECT T1.template_id ,  T2.Template_Type_Code FROM Documents AS T1 JOIN Templates AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_id ORDER BY count(*) DESC LIMIT 1",0,1,,411,201,525.0329971313477,200.86121559143066,616.9568463051833,1
